date,pm25,pm10,o3,no2,so2,co
2024/5/4, 20, 13, , 5, , 
2024/5/5, 17, 19, , 4, , 
2024/5/6, 16, 15, , 3, , 
2024/5/7, 11, 17, , 3, , 
2024/5/8, 26, 23, , 5, , 
2024/5/9, 34, 27, , 5, , 
2024/5/10, 44, 31, , 8, , 
2024/5/11, 52, 22, , 4, , 
2024/5/12, 23, 20, , 8, , 
2024/5/13, 27, 19, , 5, , 
2024/5/14, 17, 13, , 2, , 
2024/5/15, 26, 14, , 3, , 
2024/5/16, 16, 18, , 5, , 
2024/5/17, 22, 12, , 4, , 
2024/5/18, 19, 10, , 2, , 
2024/5/19, 16, 14, , 3, , 
2024/5/20, 19, 16, , 4, , 
2024/5/21, 32, 16, , 5, , 
2024/5/22, 22, 13, , 2, , 
2024/5/23, 15, 14, , 2, , 
2024/5/24, 15, 20, , 4, , 
2024/5/25, 36, 18, , 3, , 
2024/5/26, 23, 12, , 2, , 
2024/5/27, 10, 15, , 4, , 
2024/5/28, 19, 23, , 6, , 
2024/5/29, 31, 14, , 2, , 
2024/5/30, 12, 15, , 2, , 
2024/5/31, 12, 14, , 2, , 
2024/6/1, 17, 16, , 1, , 
2024/6/2, 25, 19, , 1, , 
2024/6/3, 32, 18, , 1, , 
2024/6/4, 27, 25, , 4, , 
2024/6/5, 44, 18, , 2, , 
2024/6/6, 17, 28, , 1, , 
2024/6/7, 41, 23, , 1, , 
2024/6/8, 35, 13, , 1, , 
2024/6/9, 14, 16, , 3, , 
2024/6/10, 17, 14, , 3, , 
2024/6/11, 19, 12, , 1, , 
2024/6/12, 15, 19, , 4, , 
2024/6/13, 25, 25, , 9, , 
2024/6/14, 37, 21, , 2, , 
2024/6/15, 21, 16, , 2, , 
2024/6/16, 15, 12, , 3, , 
2024/6/17, 11, 11, , 5, , 
2024/6/18, 9, 13, , 5, , 
2024/6/19, 14, 16, , 4, , 
2024/6/20, 26, 14, , 2, , 
2024/6/21, 16, 16, , 3, , 
2024/6/22, 18, 17, , 3, , 
2024/6/23, 17, 10, , 1, , 
2024/6/24, 10, 16, , 2, , 
2024/6/25, 18, 27, , 5, , 
2024/6/26, 47, 20, , 2, , 
2024/6/27, 25, 19, , 1, , 
2024/6/28, 13, 15, , 2, , 
2024/6/29, 11, 14, , 2, , 
2024/6/30, 24, 11, , 3, , 
2024/1/1, 41, 20, , 10, , 
2024/1/2, 39, 22, , 10, , 
2024/1/3, 38, 15, , 8, , 
2024/1/4, 30, 10, , 3, , 
2024/1/5, 18, 12, , 3, , 
2024/1/6, 28, 16, , 5, , 
2024/1/7, 29, 17, , 9, , 
2024/1/8, 40, 25, , 11, , 
2024/1/9, 52, 15, , 7, , 
2024/1/10, 30, 14, , 8, , 
2024/1/11, 35, 19, , 7, , 
2024/1/12, 43, 31, , 10, , 
2024/1/13, 64, 23, , 8, , 
2024/1/14, 47, 19, , 9, , 
2024/1/15, 28, 20, , 10, , 
2024/1/16, 37, 16, , 10, , 
2024/1/17, 31, 15, , 9, , 
2024/1/18, 32, 16, , 3, , 
2024/1/19, 28, 26, , 8, , 
2024/1/20, 50, 21, , 8, , 
2024/1/21, 48, 18, , 8, , 
2024/1/22, 29, 21, , 7, , 
2024/1/23, 29, 29, , 9, , 
2024/1/24, 54, 31, , 10, , 
2024/1/25, 47, 28, , 10, , 
2024/1/26, 49, 33, , 5, , 
2024/1/27, 69, 38, , 10, , 
2024/1/28, 65, 46, , 16, , 
2024/1/29, 68, 46, , 10, , 
2024/1/30, 64, 48, , 12, , 
2024/1/31, 81, 48, , 9, , 
2024/2/1, 71, 28, , 6, , 
2024/2/2, 43, 19, , 6, , 
2024/2/3, 41, 29, , 6, , 
2024/2/4, 54, 39, , 9, , 
2024/2/5, 62, 40, , 11, , 
2024/2/6, 69, 47, , 15, , 
2024/2/7, 79, 39, , 3, , 
2024/2/8, 59, 34, , 12, , 
2024/2/9, 45, 14, , 2, , 
2024/2/10, 18, 15, , 3, , 
2024/2/11, 15, 22, , 6, , 
2024/2/12, 27, 20, , 5, , 
2024/2/13, 28, 50, , 17, , 
2024/2/14, 58, 35, , 7, , 
2024/2/15, 33, 19, , 9, , 
2024/2/16, 19, 24, , 7, , 
2024/2/17, 28, 20, , 7, , 
2024/2/19, 8, 20, , 6, , 
2024/2/20, 33, 37, , 14, , 
2024/2/21, 58, 24, , 8, , 
2024/2/22, 32, 10, , 2, , 
2024/2/23, 11, 7, , 1, , 
2024/2/24, 13, 13, , 1, , 
2024/2/25, 21, 19, , 5, , 
2024/2/26, 18, 21, , 5, , 
2024/2/27, 23, 17, , 6, , 
2024/2/28, 26, 11, , 5, , 
2024/2/29, 19, 8, , 2, , 
2024/3/1, 13, 6, , 1, , 
2024/3/2, 16, 11, , 3, , 
2024/3/3, 27, 13, , 6, , 
2024/3/4, 25, 19, , 5, , 
