date;pm25;pm10;o3;no2;so2;co
2020/1/4; 12; 12; 22; 3; 5; 
2020/1/5; 6; 10; 25; 5; 8; 
2020/1/6; 5; 50; 20; 3; 11; 
2020/1/8; 9; 14; 25; 8; 7; 
2020/1/9; 15; 16; 31; 7; 11; 
2020/1/10; 8; 15; 29; 7; 17; 
2020/1/11; 8; 11; 25; 4; 7; 
2020/1/12; 11; 83; 25; 5; 12; 
2020/1/13; 17; 18; 26; 6; 11; 
2020/1/14; 27; 15; 29; 7; 13; 
2020/1/15; 12; 15; 29; 6; 17; 
2020/1/16; 21; 17; 29; 4; 12; 
2020/1/17; 7; 10; 29; 5; 11; 
2020/1/18; 8; 151; 24; 7; 15; 
2020/1/19; 11; 12; 33; 2; 9; 
2020/1/20; 6; 13; 33; 2; 5; 
2020/1/21; 7; 12; 31; 2; 4; 
2020/1/22; 33; 23; 29; 4; 13; 
2020/1/23; 49; 39; 28; 9; 10; 
2020/1/24; 42; 28; 22; 8; 9; 
2020/1/25; 20; 19; 25; 6; 12; 
2020/1/26; 25; 15; 24; 2; 10; 
2020/1/27; 34; 13; 30; 5; 8; 
2020/1/28; 7; 7; 28; 4; 3; 
2020/1/29; 9; 9; 24; 4; 12; 
2020/1/30; 15; 10; 25; 5; 12; 
2020/1/31; 18; 9; 22; 6; 10; 
2020/3/2; 6; 7; 33; 2; 1; 
2020/3/3; 17; 11; 36; 5; 7; 
2020/3/4; 8; 9; 25; 3; 9; 
2020/3/5; 7; 8; 36; 1; 5; 
2020/3/6; 9; 7; 35; 2; 2; 
2020/3/7; 9; 9; 36; 3; 6; 
2020/3/8; 12; 11; 31; 3; 8; 
2020/3/9; 12; 12; 36; 5; 3; 
2020/3/10; 10; 14; 34; 6; 12; 
2020/3/11; 14; 13; 33; 4; 8; 
2020/3/12; 15; 13; 27; 3; 8; 
2020/3/13; 11; 11; 32; 3; 4; 
2020/3/14; 12; 11; 34; 3; 5; 
2020/3/15; 14; 11; 36; 1; 8; 
2020/3/16; 6; 10; 37; ; 2; 
2020/3/17; 13; 10; 32; 5; 11; 
2020/3/18; 56; 37; 31; 2; 12; 
2020/3/19; 52; 41; 34; 2; 12; 
2020/3/20; 67; 40; 27; 4; 10; 
2020/3/21; 68; 50; 30; 2; 11; 
2020/3/22; 57; 38; 35; 1; 5; 
2020/3/23; 42; 25; 33; 2; 9; 
2020/3/24; 22; 16; 33; 3; 9; 
2020/3/25; 22; 12; 37; ; 4; 
2020/3/26; 22; 13; 39; 2; 8; 
2020/3/27; 24; 14; 40; 3; 6; 
2020/3/28; 25; 14; 40; 2; 9; 
2020/3/29; 42; 16; 38; 1; 8; 
2020/3/30; 7; 8; 34; 1; 2; 
2020/3/31; 6; 9; 31; 2; 7; 
2019/10/1; 11; 13; 30; 3; 1; 
2019/10/2; 10; 17; 32; 4; 1; 
2019/10/3; 7; 11; 29; 4; 2; 
2019/10/4; 8; 9; 32; 2; 5; 
2019/10/5; 10; 8; 30; 2; 5; 
2019/10/6; 8; 10; 34; 3; 4; 
2019/10/7; 13; 18; 25; 3; 3; 
2019/10/9; 9; 11; 32; 2; 4; 
2019/10/10; 11; 16; 40; 4; 2; 
2019/10/11; 20; 31; 34; 3; 2; 
2019/10/12; 34; 24; 28; 2; 4; 
2019/10/13; 26; 14; 30; 2; 3; 
2019/10/14; 21; 6; 23; 2; 3; 
2019/10/15; 7; 9; 25; 5; 5; 
2019/10/16; 13; 7; 24; 3; 8; 
2019/10/19; 9; 6; 30; 1; 1; 
2019/10/21; 7; 7; 30; 3; 3; 
2019/10/22; 7; 5; 35; 2; 3; 
2019/10/23; 5; 8; 25; 4; 6; 
2019/10/24; 13; 10; 29; 4; 4; 
2019/10/25; 16; 10; 33; 2; 10; 
2019/10/26; 16; 12; 32; 2; 6; 
2019/10/27; 23; 18; 36; 5; 7; 
2019/10/28; 33; 17; 31; 4; 7; 
2019/10/29; 22; 9; 21; 2; 2; 
2019/10/30; 13; 8; 26; 3; 2; 
2019/10/31; 14; 8; 23; 1; 3; 
2019/11/1; 9; 7; 30; 1; 3; 
2019/11/2; 6; 6; 33; ; 2; 
2019/11/3; 6; 6; 30; 1; 4; 
2019/11/4; 8; 5; 27; 4; 5; 
2019/11/5; 5; 6; 22; 4; 4; 
2019/11/6; 7; 5; 29; 3; 2; 
2019/11/8; 8; 9; 31; 2; 2; 
2019/11/9; 8; 8; 30; 4; 4; 
2019/11/10; 8; 10; 31; 7; 11; 
2019/11/11; 13; 10; 29; 5; 7; 
2019/11/12; 10; 6; 30; 3; 5; 
2019/11/13; 9; 4; 28; 4; 4; 
2019/11/14; 5; 3; 30; 4; 9; 
2019/11/15; 6; 5; 27; 3; 5; 
2019/11/16; 8; 5; 26; 2; 5; 
2019/11/17; 14; 5; 27; 6; 7; 
2019/11/18; 11; 5; 25; 4; 5; 
2019/11/19; 10; 6; 25; 7; 11; 
2019/11/20; 17; 4; 27; 4; 6; 
2019/11/21; 7; 4; 29; 3; 10; 
2019/11/25; 12; 6; 31; 3; 9; 
2019/11/26; 16; 5; 27; 3; 8; 
2019/11/27; 7; 8; 26; 3; 9; 
2019/11/28; 8; 11; 23; 6; 6; 
2019/11/29; 9; 10; 30; 2; 6; 
2019/11/30; 11; 10; 24; 2; 7; 
2019/12/1; 15; 14; 27; 8; 7; 
2019/12/2; 7; 153; 27; 8; 23; 
2019/12/3; 7; 12; 30; 3; 4; 
2019/12/4; 8; 13; 25; 8; 14; 
2019/12/5; 13; 15; 23; 5; 12; 
2019/12/6; 12; 15; 19; 5; 15; 
2019/12/7; 12; 15; 12; 6; 12; 
2019/12/8; 22; 17; 31; 5; 11; 
2019/12/9; 5; 14; 19; 6; 10; 
2019/12/11; 9; 9; 27; 2; 5; 
2019/12/12; 6; 6; 31; 2; 6; 
2019/12/13; 5; 9; 28; 1; 8; 
2019/12/14; 5; 9; 28; 1; 11; 
2019/12/16; 19; 11; 26; 6; 10; 
2019/12/17; 9; 12; 26; 6; 11; 
2019/12/18; 12; 10; 31; 3; 11; 
2019/12/20; 6; 10; 34; 3; 7; 
2019/12/21; 7; 7; 32; 1; 5; 
2019/12/22; 8; 16; 24; 6; 15; 
2019/12/23; 12; 14; 18; 4; 13; 
2019/12/24; 11; 10; 21; 3; 5; 
2019/12/25; 7; 14; 17; 4; 9; 
2019/12/26; 18; 15; 22; 6; 5; 
2019/12/27; 7; 13; 23; 5; 7; 
2019/12/28; 7; 11; 24; 6; 8; 
2019/7/1; 20; 16; 42; 2; 1; 
2019/7/2; 19; 17; 44; 2; 3; 
2019/7/3; 32; 21; 41; 3; 1; 
2019/7/4; 36; 22; 43; 4; ; 
2019/7/5; 36; 15; 42; 2; ; 
2019/7/6; 26; 13; 43; 2; 2; 
2019/7/7; 25; 15; 45; 3; ; 
2019/7/8; 19; 13; 43; 2; ; 
2019/7/9; 18; 11; 35; 2; 2; 
2019/7/10; 13; 13; 39; 3; ; 
2019/7/11; 19; 15; 42; 3; 2; 
2019/7/12; 27; 17; 35; 3; 1; 
2019/7/13; 27; 10; 33; 2; 2; 
2019/7/14; 17; 10; 38; 3; 1; 
2019/7/15; 22; 13; 38; 3; 1; 
2019/7/16; 24; 13; 36; 2; 2; 
2019/7/17; 17; 9; 32; 2; 1; 
2019/7/18; 9; 9; 38; 3; 3; 
2019/7/19; 15; 11; 36; 2; 1; 
2019/7/20; 26; 11; 34; 2; 2; 
2019/7/21; 16; 28; 38; 3; 1; 
2019/7/22; 49; 27; 47; 4; 3; 
2019/7/23; 34; 23; 46; 3; 1; 
2019/7/24; 31; 23; 36; 3; 1; 
2019/7/25; 33; 11; 20; 3; 2; 
2019/7/26; 10; 64; 22; 2; 1; 
2019/7/27; 7; 17; 32; 1; 1; 
2019/7/28; 9; 10; 31; 3; 1; 
2019/7/29; 10; 8; 31; 2; 1; 
2019/7/30; 11; 10; 33; 2; 1; 
2019/7/31; 13; 13; 31; 3; ; 
2019/8/1; 25; 12; 38; 4; 1; 
2019/8/2; 17; 12; 43; 2; 1; 
2019/8/3; 20; 13; 36; 2; ; 
2019/8/4; 23; 11; 35; 2; ; 
2019/8/6; 20; 11; 27; 2; 1; 
2019/8/7; 12; 9; 17; 2; 1; 
2019/8/8; 13; 10; 32; 3; 2; 
2019/8/9; 14; 11; 38; 2; 1; 
2019/8/10; 18; 10; 34; 1; 1; 
2019/8/11; 15; 58; 30; 2; 1; 
2019/8/12; 10; 27; 29; 2; 1; 
2019/8/13; 17; 11; 26; 3; 1; 
2019/8/14; 12; 10; 26; 2; 3; 
2019/8/15; 13; 10; 35; 4; 1; 
2019/8/16; 11; 8; 31; 3; 1; 
2019/8/17; 11; 7; 20; 2; 1; 
2019/8/18; 8; 5; 25; 1; 1; 
2019/8/20; 11; 11; 32; 3; 1; 
2019/8/21; 16; 9; 38; 3; 1; 
2019/8/22; 12; 10; 40; 4; 2; 
2019/8/23; 16; 14; 45; 3; 1; 
2019/8/24; 23; 15; 38; 2; 6; 
2019/8/25; 29; 13; 35; 2; 1; 
2019/8/26; 23; 10; 41; 3; 1; 
2019/8/27; 15; 12; 49; 2; 3; 
2019/8/28; 23; 14; 52; ; ; 
2019/8/29; 35; 14; 52; ; 4; 
2019/8/30; 31; 14; 48; ; 1; 
2019/8/31; 27; 11; 30; ; ; 
2019/9/1; 8; 7; 32; ; ; 
2019/9/2; 7; 9; 38; 3; 1; 
2019/9/3; 9; 10; 41; 5; 1; 
2019/9/4; 12; 7; 32; 3; ; 
2019/9/5; 5; 9; 32; 7; 1; 
2019/9/6; 7; 9; 35; 3; ; 
2019/9/7; 5; 8; 29; 2; ; 
2019/9/8; 7; 8; 33; 2; ; 
2019/9/9; 8; 7; 31; 1; ; 
2019/9/10; 5; 8; 32; 2; ; 
2019/9/11; 9; 9; 40; 3; ; 
2019/9/12; 7; 12; 42; 3; 1; 
2019/9/13; 9; 15; 47; 2; 1; 
2019/9/14; 20; 19; 39; 2; 1; 
2019/9/15; 24; 17; 40; 3; ; 
2019/9/16; 19; 17; 43; 2; 1; 
2019/9/17; 35; 12; 35; 2; 2; 
2019/9/18; 20; 13; 36; 2; 1; 
2019/9/19; 23; 15; 44; 3; 2; 
2019/9/20; 27; 13; 28; 2; 3; 
2019/9/21; 19; 7; 28; 1; 3; 
2019/9/22; 8; 8; 26; 3; 2; 
2019/9/23; 15; 13; 29; 4; 3; 
2019/9/24; 13; 13; 29; 5; 4; 
2019/9/25; 9; 23; 36; 3; 2; 
2019/9/26; 10; 14; 33; 3; 1; 
2019/9/27; 12; 9; 35; 2; 2; 
2019/9/29; 20; 10; 24; 3; 4; 
2019/9/30; 9; 11; 32; 3; 2; 
2019/4/1; 21; 13; 33; 3; 2; 
2019/4/2; 30; 10; 32; 4; 3; 
2019/4/3; 6; 8; 30; 4; 14; 
2019/4/4; 7; 8; 29; 5; 16; 
2019/4/5; 6; 7; 29; 2; 10; 
2019/4/6; 9; 8; 33; 2; 10; 
2019/4/7; 10; 7; 31; 3; 5; 
2019/4/8; 14; 10; 26; 3; 6; 
2019/4/9; 12; 6; 31; 4; 3; 
2019/4/10; 7; 8; 32; 4; 8; 
2019/4/11; 5; 9; 38; 4; 6; 
2019/4/12; 10; 9; 37; 3; 8; 
2019/4/13; 19; 11; 27; 3; 10; 
2019/4/14; 16; 11; 34; 3; 4; 
2019/4/15; 10; 8; 34; 3; 4; 
2019/4/16; 8; 17; 28; 4; 10; 
2019/4/17; 29; 15; 39; 3; 9; 
2019/4/18; 6; 10; 33; 3; 8; 
