date,pm25,pm10,o3,no2,so2,co
2024/6/14, 36, 13, , 4, 2, 
2024/6/15, 35, 13, , 7, 2, 
2024/6/16, 31, 14, , 9, 1, 
2024/6/17, 25, 14, , 7, , 
2024/6/18, 37, 9, , 6, , 
2024/6/19, 24, 14, , 7, , 
2024/6/20, 41, 8, , 5, , 
2024/6/21, 24, 13, , 5, , 
2024/6/22, 39, 7, , 6, , 
2024/6/23, 26, 10, , 7, , 
2024/6/24, 34, 20, , 13, , 
2024/6/25, 50, 24, , 9, , 
2024/6/26, 60, 21, , 11, , 
2024/6/27, 56, 15, , 8, , 
2024/6/28, 36, 11, , 4, , 
2024/6/29, 29, 11, , 4, , 
2024/6/30, 31, 13, , 9, , 
2024/1/1, 28, 8, , 3, 1, 
2024/1/2, 16, 19, , 18, 2, 
2024/1/3, 43, 9, , 8, 2, 
2024/1/4, 22, 4, , 7, 3, 
2024/1/5, 10, 7, , 3, 4, 
2024/1/6, 16, 5, , 6, 2, 
2024/1/7, 13, 9, , 16, 2, 
2024/1/8, 24, 22, , 15, 3, 
2024/1/9, 63, 20, , 14, 3, 
2024/1/10, 56, 10, , 16, 4, 
2024/1/11, 34, 18, , 15, 3, 
2024/1/12, 53, 8, , 6, 2, 
2024/1/13, 22, 8, , 9, 2, 
2024/1/14, 23, 14, , 18, 2, 
2024/1/15, 34, 15, , 12, 2, 
2024/1/16, 35, 4, , 2, 1, 
2024/1/17, 13, 6, , 5, 1, 
2024/1/18, 16, 10, , 12, 1, 
2024/1/19, 26, 12, , 12, 3, 
2024/1/20, 36, 3, , 3, 1, 
2024/1/21, 12, 7, , 5, 2, 
2024/1/22, 24, 8, , 9, 1, 
2024/1/23, 20, 23, , 16, 4, 
2024/1/24, 49, 24, , 12, 3, 
2024/1/25, 54, 38, , 16, 6, 
2024/1/26, 82, 22, , 11, 3, 
2024/1/27, 60, 14, , 4, 2, 
2024/1/28, 42, 16, , 5, 2, 
2024/1/29, 45, 21, , 9, 2, 
2024/1/30, 55, 29, , 15, 3, 
2024/1/31, 67, 38, , 13, 5, 
2024/2/1, 73, 19, , 14, 3, 
2024/2/2, 47, 15, , 9, 2, 
2024/2/3, 49, 25, , 7, 2, 
2024/2/4, 75, 33, , 11, 3, 
2024/2/5, 81, 40, , 16, 3, 
2024/2/6, 88, 29, , 11, 4, 
2024/2/7, 66, 31, , 2, 2, 
2024/2/8, 43, 5, , 6, 2, 
2024/2/9, 15, 9, , 3, 6, 
2024/2/10, 24, 7, , 3, 3, 
2024/2/11, 18, 11, , 8, 2, 
2024/2/12, 26, 15, , 15, 3, 
2024/2/13, 40, 9, , 10, 2, 
2024/2/14, 18, 16, , 7, 2, 
2024/2/15, 28, 10, , 9, 3, 
2024/2/16, 27, 16, , 13, 3, 
2024/2/17, 43, 11, , 12, 4, 
2024/2/18, 35, 8, , 6, 2, 
2024/2/19, 23, 24, , 16, 5, 
2024/2/20, 52, 22, , 18, 5, 
2024/2/21, 46, 12, , 3, 3, 
2024/2/22, 30, 6, , 5, 3, 
2024/2/23, 13, 4, , 4, 2, 
2024/2/24, 12, 11, , 2, 2, 
2024/2/25, 28, 9, , 4, 2, 
2024/2/26, 24, 10, , 3, 2, 
2024/2/27, 26, 9, , 8, 2, 
2024/2/28, 25, 8, , 9, 3, 
2024/2/29, 21, 6, , 5, 2, 
2024/3/1, 14, 3, , 4, 2, 
